               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  59,            0.052969,            0.071369,            0.030233,             0.57802,             0.39194,             0.41979,             0.22546,            0.053521,            0.053953,            0.026288,            0.008086,            0.008086,            0.008086
                  60,            0.053083,            0.071657,            0.029134,             0.58497,             0.38654,             0.42184,             0.23013,            0.053206,            0.053526,            0.025638,            0.008053,            0.008053,            0.008053
                  61,            0.052759,            0.072104,            0.028774,             0.61228,             0.39327,             0.43181,             0.23382,            0.053076,            0.053439,            0.025135,             0.00802,             0.00802,             0.00802
                  62,            0.053091,            0.072562,            0.029002,             0.60319,             0.39441,             0.43287,             0.23936,            0.052841,            0.053133,            0.025117,            0.007987,            0.007987,            0.007987
                  63,             0.05233,              0.0715,            0.028069,             0.59392,              0.4145,             0.44291,             0.24347,            0.052602,            0.053115,             0.02472,            0.007954,            0.007954,            0.007954
                  64,             0.05258,            0.071468,            0.028375,             0.59819,             0.40357,             0.44768,             0.24287,            0.052734,            0.052891,            0.025169,            0.007921,            0.007921,            0.007921
                  65,            0.052391,            0.070516,            0.028152,             0.61812,             0.41497,             0.45606,              0.2521,            0.052133,            0.053264,            0.024095,            0.007888,            0.007888,            0.007888
                  66,            0.052405,            0.071366,            0.027868,             0.60987,             0.40749,             0.44959,             0.25074,            0.052245,            0.052852,            0.024655,            0.007855,            0.007855,            0.007855
                  67,            0.052084,            0.071339,             0.02761,             0.60345,             0.41306,             0.45018,             0.24779,            0.052528,            0.052809,            0.024936,            0.007822,            0.007822,            0.007822
                  68,            0.051787,            0.069921,            0.027519,             0.63505,             0.42208,             0.47206,             0.26101,            0.052147,            0.052121,            0.023922,            0.007789,            0.007789,            0.007789
                  69,            0.052037,            0.070886,            0.027435,              0.6168,             0.41039,             0.46872,             0.25836,            0.051714,            0.052267,            0.024284,            0.007756,            0.007756,            0.007756
                  70,            0.051516,            0.069708,            0.026502,             0.60938,             0.42001,             0.47103,              0.2633,            0.051764,            0.052134,            0.023613,            0.007723,            0.007723,            0.007723
                  71,            0.051348,                0.07,            0.026544,             0.64427,             0.43449,             0.49035,             0.27371,            0.051329,            0.051765,            0.023392,             0.00769,             0.00769,             0.00769
                  72,             0.05102,            0.068864,            0.026462,             0.62236,             0.44844,             0.48822,             0.27516,            0.051321,             0.05174,            0.023084,            0.007657,            0.007657,            0.007657
                  73,            0.050896,            0.068762,             0.02609,             0.65237,             0.43386,             0.49316,             0.27687,            0.051273,            0.051517,            0.023034,            0.007624,            0.007624,            0.007624
                  74,             0.05098,            0.068821,            0.025919,               0.666,             0.44418,             0.49693,             0.27966,            0.051303,            0.051399,            0.022843,            0.007591,            0.007591,            0.007591
                  75,            0.050873,            0.068483,            0.025873,             0.65099,             0.45113,             0.50427,             0.28887,            0.050886,            0.051389,            0.022941,            0.007558,            0.007558,            0.007558
                  76,            0.051219,            0.069367,            0.024851,             0.64802,             0.44804,              0.4935,             0.27944,            0.050884,            0.051351,            0.022971,            0.007525,            0.007525,            0.007525
                  77,            0.050664,            0.068741,            0.025419,             0.65712,             0.45703,             0.50951,              0.2939,             0.05082,            0.051074,            0.022523,            0.007492,            0.007492,            0.007492
                  78,            0.050399,            0.068009,            0.025221,             0.65521,             0.46943,             0.51559,             0.29502,            0.050452,            0.050878,            0.021954,            0.007459,            0.007459,            0.007459
                  79,            0.050319,            0.068172,            0.024871,             0.68127,             0.46045,             0.51721,             0.29943,            0.050503,            0.050869,            0.021882,            0.007426,            0.007426,            0.007426
                  80,            0.050311,            0.067794,            0.025132,             0.65286,             0.47135,             0.51562,              0.2973,            0.050409,            0.050773,            0.021924,            0.007393,            0.007393,            0.007393
                  81,             0.05026,             0.06736,            0.024644,               0.672,             0.47628,             0.53258,             0.30555,            0.050325,            0.050225,            0.021864,             0.00736,             0.00736,             0.00736
                  82,            0.049787,            0.067445,            0.024369,             0.70948,              0.4561,             0.53336,             0.30357,            0.050069,            0.050388,            0.021437,            0.007327,            0.007327,            0.007327
                  83,            0.050043,            0.065942,            0.024029,             0.66003,             0.47905,             0.53267,             0.30977,            0.050066,            0.050515,            0.021579,            0.007294,            0.007294,            0.007294
                  84,            0.050104,            0.066792,            0.024144,             0.68362,             0.48338,             0.54265,             0.31585,             0.05007,            0.050109,            0.021103,            0.007261,            0.007261,            0.007261
                  85,             0.04962,            0.067403,            0.023819,             0.67936,             0.48052,              0.5377,             0.31031,            0.049913,            0.050467,            0.021219,            0.007228,            0.007228,            0.007228
                  86,            0.049392,            0.067696,            0.023973,             0.68464,             0.47893,             0.55338,             0.32164,            0.049741,            0.050163,            0.021116,            0.007195,            0.007195,            0.007195
                  87,            0.049268,            0.066666,            0.023211,             0.69338,             0.47047,             0.54613,             0.32226,            0.049639,            0.050266,            0.021392,            0.007162,            0.007162,            0.007162
                  88,            0.049365,            0.067215,            0.023255,             0.71368,             0.48241,             0.55457,             0.32486,            0.049465,            0.050087,            0.021042,            0.007129,            0.007129,            0.007129
                  89,             0.04931,            0.067204,            0.023061,             0.71274,             0.49112,             0.56619,             0.33342,            0.049252,            0.049403,            0.020791,            0.007096,            0.007096,            0.007096
                  90,            0.048891,            0.064787,            0.023232,             0.68351,             0.49636,             0.55404,             0.32513,              0.0494,            0.049782,            0.021287,            0.007063,            0.007063,            0.007063
                  91,            0.048542,            0.065893,            0.022906,             0.70398,             0.49612,             0.56303,             0.33167,            0.049092,            0.049438,            0.020525,             0.00703,             0.00703,             0.00703
                  92,            0.049052,            0.065883,            0.022636,             0.69968,             0.50436,             0.56752,             0.33737,            0.049023,            0.049306,            0.020451,            0.006997,            0.006997,            0.006997
                  93,             0.04841,            0.065009,             0.02231,             0.72321,             0.50455,              0.5686,             0.33511,            0.049198,            0.049132,            0.020602,            0.006964,            0.006964,            0.006964
                  94,            0.048642,            0.066469,            0.022382,             0.72038,             0.50984,             0.57859,             0.34061,            0.048871,            0.049267,            0.020282,            0.006931,            0.006931,            0.006931
                  95,            0.048721,            0.065375,            0.022083,             0.72103,             0.50598,              0.5784,             0.34414,            0.048913,            0.049235,             0.02038,            0.006898,            0.006898,            0.006898
                  96,            0.048867,            0.066455,            0.022052,             0.71247,             0.50981,             0.57241,             0.34486,            0.048674,            0.048947,            0.020115,            0.006865,            0.006865,            0.006865
                  97,            0.048517,            0.066492,            0.021637,             0.71889,             0.51051,             0.58486,             0.35256,            0.048646,            0.048827,            0.020195,            0.006832,            0.006832,            0.006832
                  98,            0.048299,            0.064553,            0.022094,             0.73288,             0.50305,             0.57884,             0.34881,             0.04861,            0.049079,            0.019973,            0.006799,            0.006799,            0.006799
                  99,            0.048174,            0.064052,            0.021614,             0.73224,             0.51822,             0.58733,             0.35586,            0.048312,            0.048415,            0.019775,            0.006766,            0.006766,            0.006766
                 100,            0.047738,            0.064666,            0.021303,             0.74802,             0.51124,             0.59189,             0.36154,            0.048356,            0.048549,            0.019684,            0.006733,            0.006733,            0.006733
                 101,            0.048062,            0.064967,            0.020912,             0.72984,             0.52721,             0.59699,             0.36329,            0.048251,            0.048553,            0.019297,              0.0067,              0.0067,              0.0067
                 102,            0.047573,            0.064482,            0.021073,             0.74649,             0.51545,             0.58674,             0.35786,            0.048134,            0.048568,            0.019359,            0.006667,            0.006667,            0.006667
                 103,            0.047777,            0.063404,            0.020714,             0.76226,             0.52242,             0.59935,             0.36098,            0.048157,            0.048292,            0.019538,            0.006634,            0.006634,            0.006634
                 104,            0.047527,            0.063026,            0.021123,             0.73839,             0.52631,             0.59835,             0.36303,            0.048088,            0.048571,             0.01953,            0.006601,            0.006601,            0.006601
                 105,            0.047402,            0.064416,            0.020824,             0.74233,             0.53151,             0.59902,             0.37137,            0.047858,            0.048354,            0.019302,            0.006568,            0.006568,            0.006568
                 106,            0.047301,            0.063218,            0.020797,             0.78218,             0.52553,             0.60871,              0.3744,            0.047932,            0.048219,            0.019016,            0.006535,            0.006535,            0.006535
                 107,            0.047389,            0.063928,            0.020545,             0.74983,             0.52977,             0.60174,             0.37116,            0.047913,            0.048202,            0.019347,            0.006502,            0.006502,            0.006502
                 108,            0.046883,            0.062833,            0.020169,             0.76991,              0.5256,             0.60791,             0.37891,            0.047885,            0.047972,            0.019215,            0.006469,            0.006469,            0.006469
                 109,            0.047296,            0.062894,             0.01991,             0.75018,             0.53806,             0.61178,             0.37825,            0.047578,            0.047905,            0.018977,            0.006436,            0.006436,            0.006436
                 110,            0.046935,            0.062182,            0.020066,             0.74043,             0.53936,             0.60978,             0.37609,            0.047702,             0.04795,            0.018794,            0.006403,            0.006403,            0.006403
                 111,            0.047135,            0.063603,            0.019691,              0.7515,             0.53526,             0.60802,             0.37487,            0.047392,             0.04777,            0.018695,             0.00637,             0.00637,             0.00637
