               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  69,            0.049864,            0.062303,            0.022104,             0.71201,             0.52613,               0.578,             0.34042,            0.048138,            0.047448,            0.019869,            0.007756,            0.007756,            0.007756
                  70,            0.049419,            0.061523,            0.021635,             0.72555,             0.52562,             0.58373,             0.34523,            0.048334,            0.047186,            0.019781,            0.007723,            0.007723,            0.007723
                  71,            0.049145,            0.061703,            0.021247,             0.73657,             0.51585,             0.58515,             0.34202,              0.0483,            0.047273,            0.019264,             0.00769,             0.00769,             0.00769
                  72,            0.048899,            0.060632,            0.021262,             0.71979,             0.54495,             0.59276,             0.34859,              0.0481,            0.047294,            0.019396,            0.007657,            0.007657,            0.007657
                  73,            0.048947,            0.060497,            0.021073,             0.74439,             0.53456,             0.59145,             0.34854,            0.047991,            0.046769,            0.019059,            0.007624,            0.007624,            0.007624
                  74,            0.048828,            0.060565,            0.020854,             0.73107,             0.52247,             0.59017,             0.35317,            0.048023,            0.047304,            0.019146,            0.007591,            0.007591,            0.007591
                  75,            0.048675,            0.060535,            0.021085,             0.74883,             0.53506,             0.59666,             0.35926,            0.047465,            0.046805,            0.019057,            0.007558,            0.007558,            0.007558
                  76,            0.049194,            0.061444,            0.020355,             0.73714,             0.54656,             0.61376,             0.36328,             0.04722,            0.046551,            0.018813,            0.007525,            0.007525,            0.007525
                  77,            0.048928,            0.061255,            0.020807,             0.74955,             0.53349,             0.60511,             0.36251,            0.047406,            0.046774,            0.018665,            0.007492,            0.007492,            0.007492
                  78,            0.048556,            0.060662,              0.0206,             0.73545,             0.54113,              0.6041,             0.36295,            0.047289,            0.046309,            0.018327,            0.007459,            0.007459,            0.007459
                  79,            0.048433,            0.060768,            0.020155,             0.76032,             0.54041,             0.61111,             0.36737,            0.047329,            0.046513,            0.018244,            0.007426,            0.007426,            0.007426
                  80,            0.048373,            0.060532,            0.020643,             0.76458,             0.53651,             0.61226,             0.36987,            0.047262,            0.046224,            0.018124,            0.007393,            0.007393,            0.007393
                  81,            0.048455,            0.059916,            0.020054,             0.77201,              0.5486,             0.61498,             0.36944,            0.047329,            0.046458,            0.018362,             0.00736,             0.00736,             0.00736
                  82,            0.048189,            0.060118,            0.020123,              0.7601,              0.5446,             0.61564,             0.36928,            0.047173,            0.046296,             0.01806,            0.007327,            0.007327,            0.007327
                  83,            0.048314,            0.059082,            0.019713,             0.74992,             0.55387,             0.61955,             0.36998,            0.047209,            0.046565,            0.018383,            0.007294,            0.007294,            0.007294
                  84,            0.048422,             0.05976,            0.019902,              0.7495,             0.55957,             0.61773,             0.37188,            0.047068,            0.046225,            0.018081,            0.007261,            0.007261,            0.007261
                  85,             0.04806,            0.060042,            0.019567,             0.75814,             0.55776,             0.61808,             0.37422,            0.047065,            0.046368,            0.018197,            0.007228,            0.007228,            0.007228
                  86,            0.047911,            0.060478,            0.019812,              0.7612,             0.55254,             0.62135,             0.37534,            0.046928,            0.046563,            0.017966,            0.007195,            0.007195,            0.007195
                  87,            0.047645,            0.059467,            0.019234,             0.74823,             0.56021,             0.62152,             0.37581,            0.047008,            0.046619,             0.01796,            0.007162,            0.007162,            0.007162
                  88,            0.047632,            0.060189,            0.019303,             0.75296,             0.56561,             0.62698,             0.38098,            0.046598,            0.045997,            0.017685,            0.007129,            0.007129,            0.007129
                  89,            0.047817,            0.060199,            0.018969,             0.77298,             0.55015,             0.62534,             0.37864,            0.046687,            0.046232,            0.017838,            0.007096,            0.007096,            0.007096
                  90,            0.047393,             0.05818,            0.019245,             0.75752,              0.5639,             0.62969,             0.38764,             0.04647,            0.045944,            0.017582,            0.007063,            0.007063,            0.007063
                  91,            0.046939,             0.05889,            0.018816,             0.75932,             0.56987,             0.63216,             0.38558,            0.046475,            0.045828,            0.017294,             0.00703,             0.00703,             0.00703
