               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 164,            0.043283,            0.057232,            0.015944,             0.83457,              0.6004,             0.67558,             0.44833,            0.043218,            0.043528,            0.016013,            0.004621,            0.004621,            0.004621
                 165,            0.043098,            0.055447,            0.016071,             0.84744,             0.59651,             0.67674,             0.45174,            0.043141,            0.043408,            0.015984,            0.004588,            0.004588,            0.004588
                 166,            0.043277,            0.055404,            0.015748,             0.84188,             0.60265,             0.67812,             0.45219,            0.043078,            0.043351,            0.016006,            0.004555,            0.004555,            0.004555
                 167,            0.042928,            0.055356,            0.015815,             0.85531,             0.60041,             0.68155,               0.455,            0.043047,             0.04326,            0.015825,            0.004522,            0.004522,            0.004522
                 168,            0.042708,            0.054535,            0.015374,             0.84105,             0.60653,             0.68211,             0.45584,            0.043035,            0.043298,            0.015832,            0.004489,            0.004489,            0.004489
                 169,            0.042903,            0.054975,            0.015595,             0.84804,             0.60505,             0.68136,             0.45428,            0.043028,            0.043296,            0.015897,            0.004456,            0.004456,            0.004456
                 170,             0.04285,            0.053659,            0.015874,             0.84875,             0.60461,              0.6861,              0.4573,            0.042955,            0.043254,            0.015789,            0.004423,            0.004423,            0.004423
                 171,            0.042599,            0.055922,            0.015372,             0.83939,             0.61349,             0.68937,             0.46018,            0.042896,            0.043299,            0.015717,             0.00439,             0.00439,             0.00439
                 172,            0.043021,            0.055356,            0.015447,             0.84696,             0.60726,             0.68738,             0.45957,            0.042908,            0.043217,            0.015837,            0.004357,            0.004357,            0.004357
                 173,            0.042961,            0.055545,            0.015256,             0.84372,             0.61402,             0.68844,             0.45891,            0.042908,            0.043222,            0.015676,            0.004324,            0.004324,            0.004324
                 174,            0.042829,            0.054953,            0.015057,             0.84394,             0.61035,             0.69049,             0.45986,            0.042876,            0.043237,            0.015677,            0.004291,            0.004291,            0.004291
                 175,            0.042771,            0.055294,             0.01529,             0.83783,             0.61297,             0.68705,             0.45889,            0.042873,            0.043308,            0.015634,            0.004258,            0.004258,            0.004258
                 176,             0.04296,            0.055331,            0.015154,             0.83883,             0.61477,              0.6867,             0.45952,            0.042834,            0.043189,            0.015691,            0.004225,            0.004225,            0.004225
                 177,             0.04255,            0.054748,            0.015193,             0.85419,             0.61022,             0.69144,             0.46196,            0.042768,            0.043069,            0.015694,            0.004192,            0.004192,            0.004192
                 178,            0.042553,            0.055014,            0.015125,             0.85872,             0.60465,             0.68946,             0.46197,            0.042728,            0.043098,            0.015644,            0.004159,            0.004159,            0.004159
                 179,            0.042515,            0.054366,            0.015354,             0.85932,              0.6096,             0.68913,             0.46032,            0.042679,            0.043138,            0.015568,            0.004126,            0.004126,            0.004126
                 180,            0.042298,            0.055427,            0.014939,             0.85719,             0.61059,             0.68913,              0.4619,            0.042578,            0.043038,            0.015521,            0.004093,            0.004093,            0.004093
                 181,            0.042223,             0.05349,            0.015023,              0.8591,             0.61169,             0.68964,              0.4644,            0.042583,            0.042955,            0.015478,             0.00406,             0.00406,             0.00406
                 182,            0.042555,            0.054843,            0.014992,             0.85965,             0.61204,             0.69119,             0.46386,            0.042611,            0.042964,            0.015423,            0.004027,            0.004027,            0.004027
                 183,            0.042063,             0.05382,            0.014982,             0.86344,             0.61197,             0.69508,              0.4684,            0.042619,            0.042886,            0.015347,            0.003994,            0.003994,            0.003994
                 184,            0.042229,            0.054691,            0.014645,             0.85994,             0.61275,             0.69646,             0.47087,            0.042551,            0.042914,            0.015357,            0.003961,            0.003961,            0.003961
                 185,            0.041876,            0.054327,            0.014564,             0.86078,             0.61719,             0.69591,             0.46912,            0.042507,            0.042909,            0.015438,            0.003928,            0.003928,            0.003928
                 186,            0.042029,            0.055064,            0.014832,              0.8539,             0.62017,             0.69629,             0.47091,            0.042452,             0.04283,            0.015412,            0.003895,            0.003895,            0.003895
                 187,            0.042095,            0.053192,            0.014715,             0.86454,             0.61698,             0.69593,             0.47034,            0.042443,            0.042845,            0.015325,            0.003862,            0.003862,            0.003862
                 188,            0.041854,            0.054292,            0.014383,             0.85698,             0.61903,              0.6982,             0.47224,            0.042426,            0.042873,            0.015208,            0.003829,            0.003829,            0.003829
                 189,             0.04147,            0.053363,            0.014583,             0.85012,             0.62469,              0.6997,             0.47274,             0.04244,            0.042905,            0.015189,            0.003796,            0.003796,            0.003796
                 190,            0.041723,            0.054785,            0.014256,             0.84707,             0.62741,             0.69998,             0.47338,            0.042442,            0.042865,            0.015234,            0.003763,            0.003763,            0.003763
                 191,            0.041521,            0.053553,            0.014265,             0.85426,              0.6235,             0.69991,              0.4721,            0.042432,            0.042878,            0.015251,             0.00373,             0.00373,             0.00373
                 192,            0.041374,            0.054395,            0.014335,             0.85511,             0.62046,             0.70011,             0.47255,            0.042418,             0.04289,            0.015261,            0.003697,            0.003697,            0.003697
                 193,            0.041599,            0.053247,            0.014547,             0.84805,             0.62416,             0.69871,             0.47314,            0.042367,            0.042908,            0.015232,            0.003664,            0.003664,            0.003664
                 194,            0.041447,            0.054169,            0.014313,             0.85873,              0.6209,             0.70139,             0.47524,            0.042251,            0.042838,            0.015219,            0.003631,            0.003631,            0.003631
                 195,            0.041163,            0.053632,            0.014272,             0.84547,             0.62639,             0.70203,             0.47563,             0.04221,            0.042887,            0.015216,            0.003598,            0.003598,            0.003598
                 196,            0.041219,            0.052531,            0.014029,             0.85636,             0.62428,             0.70269,             0.47678,            0.042193,            0.042895,            0.015228,            0.003565,            0.003565,            0.003565
                 197,            0.041654,            0.054146,            0.014132,             0.85826,              0.6208,             0.70611,             0.47894,            0.042152,            0.042833,            0.015213,            0.003532,            0.003532,            0.003532
                 198,            0.041286,            0.053179,            0.013986,             0.85583,              0.6173,             0.70223,             0.47845,            0.042125,            0.042864,            0.015227,            0.003499,            0.003499,            0.003499
                 199,            0.040746,            0.052437,            0.013939,             0.85292,             0.62036,             0.70142,             0.47683,            0.042052,            0.042815,            0.015211,            0.003466,            0.003466,            0.003466
                 200,            0.040812,            0.052724,            0.013779,             0.83532,             0.63047,             0.70153,             0.47848,            0.042012,            0.042783,            0.015197,            0.003433,            0.003433,            0.003433
                 201,            0.040946,            0.052522,            0.013888,             0.84544,             0.62348,              0.7001,             0.47865,            0.042023,            0.042764,             0.01517,              0.0034,              0.0034,              0.0034
                 202,            0.040918,            0.052729,            0.013728,             0.85835,              0.6176,             0.70132,             0.48092,            0.041979,            0.042723,             0.01515,            0.003367,            0.003367,            0.003367
                 203,            0.041016,            0.052975,            0.013814,             0.84798,             0.62744,             0.70475,             0.48154,             0.04198,            0.042638,            0.015131,            0.003334,            0.003334,            0.003334
                 204,            0.040737,            0.053211,            0.013499,             0.85217,             0.62786,             0.70643,              0.4806,            0.041969,            0.042575,             0.01505,            0.003301,            0.003301,            0.003301
                 205,            0.040783,             0.05307,            0.013815,              0.8529,             0.62899,             0.70811,             0.48242,            0.041927,            0.042516,            0.014978,            0.003268,            0.003268,            0.003268
                 206,            0.040901,             0.05384,            0.013713,             0.86359,             0.62867,             0.70944,             0.48344,            0.041898,            0.042491,            0.015005,            0.003235,            0.003235,            0.003235
                 207,            0.040388,            0.051899,            0.013862,             0.85632,             0.63069,             0.71062,             0.48474,             0.04185,             0.04244,            0.014969,            0.003202,            0.003202,            0.003202
                 208,            0.040444,            0.051743,            0.013727,             0.85255,             0.63237,             0.71013,             0.48505,            0.041805,             0.04245,            0.014921,            0.003169,            0.003169,            0.003169
                 209,            0.040577,            0.052721,            0.012899,             0.85297,             0.63435,             0.71121,             0.48645,            0.041787,            0.042413,            0.014903,            0.003136,            0.003136,            0.003136
                 210,            0.040382,            0.052272,            0.013488,             0.85278,             0.63769,             0.71264,             0.48743,            0.041772,            0.042366,             0.01491,            0.003103,            0.003103,            0.003103
                 211,            0.040722,             0.05306,            0.013204,              0.8574,             0.63892,             0.71193,             0.48855,            0.041722,            0.042363,            0.014936,             0.00307,             0.00307,             0.00307
                 212,            0.040311,            0.053064,            0.013288,             0.86048,             0.63709,             0.71068,             0.48829,              0.0417,            0.042378,            0.014894,            0.003037,            0.003037,            0.003037
                 213,            0.040228,            0.052615,             0.01295,             0.85876,             0.63588,             0.71191,              0.4891,            0.041715,             0.04238,            0.014932,            0.003004,            0.003004,            0.003004
                 214,            0.040541,            0.052297,            0.013072,             0.86423,             0.63721,             0.71189,             0.48951,            0.041681,            0.042359,            0.014978,            0.002971,            0.002971,            0.002971
                 215,            0.040039,            0.051138,            0.013349,             0.86471,             0.63708,             0.71059,             0.49039,            0.041652,            0.042381,            0.015002,            0.002938,            0.002938,            0.002938
                 216,            0.040267,            0.051604,            0.013071,              0.8631,             0.63469,             0.70951,             0.49087,             0.04162,            0.042388,            0.015002,            0.002905,            0.002905,            0.002905
                 217,            0.040049,            0.052092,            0.013046,             0.86777,             0.63258,             0.71027,             0.49042,            0.041578,            0.042402,             0.01502,            0.002872,            0.002872,            0.002872
                 218,             0.04017,            0.052242,             0.01328,             0.87515,             0.63154,             0.71224,             0.49173,            0.041558,            0.042416,            0.014987,            0.002839,            0.002839,            0.002839
                 219,            0.039989,            0.051731,            0.012949,              0.8709,             0.63289,              0.7134,             0.49337,            0.041539,            0.042389,            0.014969,            0.002806,            0.002806,            0.002806
                 220,            0.039741,            0.051944,             0.01282,             0.87345,             0.63418,             0.71599,             0.49229,            0.041506,             0.04238,            0.014939,            0.002773,            0.002773,            0.002773
                 221,            0.039951,             0.05094,            0.012837,             0.87008,             0.63425,             0.71795,             0.49387,            0.041486,             0.04233,            0.014908,             0.00274,             0.00274,             0.00274
                 222,            0.039518,            0.050643,            0.013122,             0.86464,             0.63762,              0.7174,             0.49361,            0.041472,            0.042309,            0.014869,            0.002707,            0.002707,            0.002707
                 223,            0.039889,            0.052356,            0.012827,              0.8658,             0.63763,             0.71757,             0.49364,            0.041452,            0.042303,            0.014869,            0.002674,            0.002674,            0.002674
                 224,            0.039775,            0.051032,            0.013006,             0.86784,             0.63745,             0.71691,             0.49441,             0.04145,            0.042288,            0.014889,            0.002641,            0.002641,            0.002641
                 225,            0.039782,            0.051343,            0.012962,             0.86322,              0.6461,             0.71899,             0.49579,            0.041417,            0.042258,            0.014877,            0.002608,            0.002608,            0.002608
                 226,            0.039319,            0.051264,             0.01273,             0.86572,             0.64264,             0.71876,             0.49668,            0.041388,            0.042271,            0.014884,            0.002575,            0.002575,            0.002575
                 227,            0.039819,            0.050857,            0.012512,             0.86623,             0.64094,             0.71747,             0.49661,            0.041365,            0.042273,            0.014879,            0.002542,            0.002542,            0.002542
                 228,            0.039428,            0.051417,            0.012659,             0.86786,             0.63966,             0.71606,              0.4968,            0.041337,            0.042261,             0.01487,            0.002509,            0.002509,            0.002509
                 229,            0.039102,            0.049316,            0.012522,             0.86857,             0.64017,             0.71704,             0.49817,            0.041312,            0.042271,            0.014847,            0.002476,            0.002476,            0.002476
                 230,            0.039527,             0.05183,            0.012385,             0.86347,              0.6436,             0.71836,              0.4987,            0.041292,            0.042274,            0.014813,            0.002443,            0.002443,            0.002443
                 231,            0.039216,            0.050082,             0.01275,             0.86753,             0.64261,             0.71886,             0.49965,            0.041281,            0.042266,             0.01478,             0.00241,             0.00241,             0.00241
                 232,            0.039471,             0.05123,            0.012235,             0.86913,             0.64286,             0.71864,             0.49933,            0.041269,            0.042267,            0.014778,            0.002377,            0.002377,            0.002377
                 233,            0.038996,             0.05059,            0.012512,             0.86929,             0.64388,             0.71926,             0.50074,            0.041238,            0.042258,            0.014764,            0.002344,            0.002344,            0.002344
                 234,            0.039148,            0.051126,             0.01251,             0.86929,             0.64545,             0.71962,             0.50098,             0.04121,            0.042248,            0.014751,            0.002311,            0.002311,            0.002311
                 235,            0.039173,            0.050174,            0.012346,             0.87511,             0.64247,             0.72061,             0.50122,            0.041189,            0.042251,            0.014742,            0.002278,            0.002278,            0.002278
                 236,            0.039025,            0.049964,            0.012134,             0.87146,             0.64387,             0.72016,             0.50073,            0.041172,            0.042263,            0.014754,            0.002245,            0.002245,            0.002245
                 237,            0.038814,            0.049318,             0.01268,             0.86887,             0.64628,             0.71998,             0.50134,            0.041152,            0.042249,            0.014766,            0.002212,            0.002212,            0.002212
                 238,            0.038658,            0.050132,             0.01211,             0.87191,             0.64273,             0.72056,             0.50204,            0.041139,            0.042215,             0.01477,            0.002179,            0.002179,            0.002179
                 239,            0.038788,            0.050527,            0.012294,             0.87424,             0.64113,             0.72094,             0.50254,            0.041132,            0.042209,            0.014764,            0.002146,            0.002146,            0.002146
                 240,            0.038599,             0.04973,            0.011961,              0.8722,             0.64478,             0.72123,              0.5024,            0.041116,            0.042216,            0.014767,            0.002113,            0.002113,            0.002113
                 241,            0.039022,            0.050168,            0.012204,             0.85963,             0.65018,             0.72081,             0.50273,            0.041094,            0.042212,            0.014742,             0.00208,             0.00208,             0.00208
                 242,            0.038523,            0.049575,             0.01195,             0.86675,             0.64578,             0.72064,             0.50329,            0.041074,            0.042198,            0.014725,            0.002047,            0.002047,            0.002047
                 243,            0.038379,            0.050557,            0.011921,             0.87173,             0.64258,             0.72036,             0.50344,            0.041061,            0.042186,            0.014721,            0.002014,            0.002014,            0.002014
                 244,            0.038485,            0.050179,            0.012007,             0.86049,             0.64764,             0.72052,             0.50451,            0.041041,            0.042161,            0.014724,            0.001981,            0.001981,            0.001981
                 245,            0.038307,             0.04951,            0.011896,             0.86137,             0.64696,             0.72019,             0.50482,            0.041038,            0.042153,            0.014725,            0.001948,            0.001948,            0.001948
                 246,            0.038456,            0.049531,            0.012095,             0.85803,             0.64788,             0.72023,              0.5049,             0.04103,            0.042139,            0.014727,            0.001915,            0.001915,            0.001915
                 247,            0.038111,            0.049615,            0.011679,             0.85886,             0.64703,             0.72023,             0.50435,            0.041022,            0.042121,            0.014731,            0.001882,            0.001882,            0.001882
                 248,             0.03844,            0.050413,            0.011754,             0.86043,             0.64757,             0.72068,             0.50481,            0.041016,            0.042092,            0.014734,            0.001849,            0.001849,            0.001849
                 249,            0.038298,            0.049331,            0.011809,             0.85955,             0.64883,              0.7208,             0.50583,            0.041009,             0.04208,            0.014737,            0.001816,            0.001816,            0.001816
                 250,            0.038262,            0.050208,            0.012085,             0.85939,             0.64909,             0.72108,               0.506,            0.041004,            0.042077,             0.01474,            0.001783,            0.001783,            0.001783
                 251,             0.03817,            0.049344,            0.011624,             0.86154,             0.64919,             0.72166,             0.50608,            0.041001,            0.042072,             0.01474,             0.00175,             0.00175,             0.00175
                 252,            0.038312,             0.05007,            0.011821,             0.86388,             0.64799,             0.72191,              0.5065,            0.040987,            0.042067,            0.014738,            0.001717,            0.001717,            0.001717
                 253,            0.038123,            0.049868,            0.011988,              0.8576,             0.65068,             0.72206,             0.50729,            0.040973,            0.042062,            0.014728,            0.001684,            0.001684,            0.001684
                 254,            0.037955,            0.049186,            0.011615,             0.86077,             0.64957,              0.7226,             0.50777,            0.040968,             0.04205,            0.014732,            0.001651,            0.001651,            0.001651
                 255,             0.03809,            0.048977,            0.011762,             0.86074,             0.65036,             0.72338,             0.50796,            0.040964,            0.042036,            0.014737,            0.001618,            0.001618,            0.001618
                 256,            0.037621,            0.048954,            0.011543,             0.86605,             0.64847,             0.72309,             0.50877,            0.040944,            0.042028,            0.014739,            0.001585,            0.001585,            0.001585
                 257,            0.037977,            0.049366,            0.011716,             0.87135,             0.64658,             0.72052,             0.50704,            0.040932,            0.042017,            0.014732,            0.001552,            0.001552,            0.001552
                 258,            0.037742,             0.04829,            0.011729,             0.86935,             0.64666,             0.72092,             0.50713,            0.040925,               0.042,            0.014725,            0.001519,            0.001519,            0.001519
                 259,            0.037716,            0.049262,            0.011403,             0.86971,             0.64682,             0.72186,             0.50815,             0.04092,            0.041982,            0.014722,            0.001486,            0.001486,            0.001486
                 260,            0.037606,            0.049339,            0.011229,             0.87021,              0.6492,             0.72151,             0.50821,            0.040919,            0.041959,            0.014728,            0.001453,            0.001453,            0.001453
                 261,            0.037481,            0.048513,            0.011467,             0.86835,             0.65044,             0.72164,             0.50773,            0.040914,            0.041942,            0.014732,             0.00142,             0.00142,             0.00142
                 262,            0.037677,             0.04867,            0.011439,             0.86666,             0.65055,             0.72248,             0.50836,            0.040902,             0.04193,            0.014741,            0.001387,            0.001387,            0.001387
                 263,            0.037466,            0.049853,            0.011417,             0.86603,             0.65099,             0.72256,              0.5079,            0.040888,            0.041921,            0.014748,            0.001354,            0.001354,            0.001354
                 264,            0.037808,            0.048929,            0.011296,             0.86713,             0.65163,             0.72336,             0.50893,            0.040876,             0.04191,            0.014752,            0.001321,            0.001321,            0.001321
                 265,             0.03742,            0.047826,            0.011443,             0.86797,             0.65196,             0.72356,             0.50977,            0.040871,            0.041902,            0.014754,            0.001288,            0.001288,            0.001288
                 266,            0.037289,            0.048344,            0.011469,             0.86958,             0.65105,             0.72319,              0.5097,            0.040863,            0.041893,            0.014767,            0.001255,            0.001255,            0.001255
                 267,            0.036961,            0.047521,            0.011453,             0.87148,             0.65098,             0.72358,             0.50973,            0.040857,            0.041883,            0.014768,            0.001222,            0.001222,            0.001222
                 268,             0.03706,            0.048557,             0.01094,             0.86958,              0.6531,             0.72356,             0.51042,            0.040851,            0.041873,            0.014767,            0.001189,            0.001189,            0.001189
                 269,               0.037,            0.047964,            0.011191,             0.87213,             0.65296,             0.72338,             0.51066,            0.040841,            0.041867,            0.014782,            0.001156,            0.001156,            0.001156
                 270,            0.037233,            0.047512,            0.011018,             0.87428,             0.65193,             0.72265,             0.51098,            0.040829,            0.041855,            0.014788,            0.001123,            0.001123,            0.001123
                 271,            0.037002,             0.04745,            0.010977,             0.87583,             0.65258,             0.72301,             0.51169,            0.040818,            0.041856,            0.014795,             0.00109,             0.00109,             0.00109
                 272,            0.037115,            0.048619,            0.010873,             0.87476,             0.65331,             0.72303,              0.5108,            0.040812,            0.041869,            0.014806,            0.001057,            0.001057,            0.001057
