               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  37,            0.046804,            0.067085,            0.019852,             0.70552,             0.53685,             0.60219,              0.3549,            0.046469,            0.049752,            0.016552,            0.008812,            0.008812,            0.008812
                  38,            0.046581,            0.066965,            0.019625,             0.69228,             0.54052,             0.59915,             0.35449,             0.04653,            0.049921,            0.016603,            0.008779,            0.008779,            0.008779
                  39,            0.046619,            0.065196,            0.019532,             0.69739,             0.55518,             0.61196,             0.36272,            0.046327,            0.049734,            0.016121,            0.008746,            0.008746,            0.008746
                  40,             0.04623,            0.065217,            0.019814,             0.72125,             0.53763,             0.61104,             0.35951,            0.046452,            0.050248,            0.016095,            0.008713,            0.008713,            0.008713
                  41,            0.046268,            0.065252,            0.018916,             0.70473,             0.53065,             0.60727,             0.36188,            0.046484,            0.049145,            0.016181,             0.00868,             0.00868,             0.00868
                  42,            0.046406,            0.066938,            0.018484,             0.68653,             0.56316,             0.61365,              0.3693,            0.045939,            0.049317,            0.016036,            0.008647,            0.008647,            0.008647
                  43,            0.045774,            0.065359,            0.018965,              0.6893,             0.54687,             0.61313,             0.36993,             0.04614,            0.049532,            0.016368,            0.008614,            0.008614,            0.008614
                  44,            0.045835,            0.065541,            0.018581,             0.73084,             0.54409,             0.62075,             0.36374,            0.045914,            0.049093,            0.015341,            0.008581,            0.008581,            0.008581
                  45,            0.045858,            0.064734,            0.018536,             0.71262,              0.5475,             0.60946,             0.36574,            0.046357,            0.048876,             0.01606,            0.008548,            0.008548,            0.008548
                  46,            0.045615,            0.065702,            0.018105,               0.726,             0.56419,             0.62771,             0.37983,            0.045596,            0.048818,            0.015844,            0.008515,            0.008515,            0.008515
                  47,            0.045499,            0.063637,            0.018385,              0.7302,             0.55474,             0.63398,             0.37616,            0.045816,            0.049241,            0.015438,            0.008482,            0.008482,            0.008482
                  48,            0.045565,            0.063634,            0.017882,             0.71201,             0.54393,             0.61832,              0.3752,            0.045684,            0.049016,            0.015848,            0.008449,            0.008449,            0.008449
                  49,            0.045318,            0.064986,            0.018354,             0.72347,             0.56685,             0.63524,             0.38271,            0.045557,             0.04896,            0.015775,            0.008416,            0.008416,            0.008416
